Name,Type,Minimum,Maximum,Length,Direction
gene=citD,gene=citD,650487,650783,297,reverse
gene=citE,gene=citE,649582,650490,909,reverse
gene=citF,gene=citF,648039,649571,1533,reverse
gene=citX,gene=citX,647484,648035,552,reverse
gene=citG,gene=citG,646631,647509,879,reverse
gene=citT,gene=citT,645117,646580,1464,reverse
gene=rna,gene=rna,644197,645003,807,reverse
gene=rnk,gene=rnk,643557,643967,411,reverse
gene=ybdR,gene=ybdR,642088,643326,1239,forward
gene=uspG,gene=uspG,641439,641867,429,reverse
gene=ahpF,gene=ahpF,639753,641318,1566,forward
gene=ahpC,gene=ahpC,638945,639508,564,forward
gene=dsbG,gene=dsbG,637827,638573,747,reverse
gene=ybdO,gene=ybdO,636716,637618,903,reverse
gene=ybdN,gene=ybdN,635349,636569,1221,reverse
gene=ybdM,gene=ybdM,634747,635376,630,reverse
gene=ybdL,gene=ybdL,633586,634746,1161,forward
gene=ybdH,gene=ybdH,632389,633477,1089,reverse
gene=ybdD,gene=ybdD,632182,632379,198,forward
gene=cstA,gene=cstA,629894,631999,2106,forward
gene=entH,gene=entH,629300,629713,414,forward
gene=entA,gene=entA,628551,629297,747,forward
gene=entB,gene=entB,627694,628551,858,forward
gene=entE,gene=entE,626070,627680,1611,forward
gene=entC,gene=entC,624885,626060,1176,forward
gene=fepB,gene=fepB,623554,624510,957,reverse
gene=entS,gene=entS,622300,623550,1251,forward
gene=fepD,gene=fepD,621185,622189,1005,reverse
gene=fepG,gene=fepG,620196,621188,993,reverse
gene=fepC,gene=fepC,619384,620199,816,reverse
gene=fepE,gene=fepE,618254,619387,1134,forward
gene=entF,gene=entF,614157,618038,3882,forward
gene=ybdZ,gene=ybdZ,613942,614160,219,forward
gene=fes,gene=fes,612737,613939,1203,forward
gene=fepA,gene=fepA,610254,612494,2241,reverse
gene=entD,gene=entD,609459,610079,621,reverse
gene=insL1,gene=insL1,608065,609177,1113,forward
gene=hokE,gene=hokE,607836,607988,153,forward
gene=ybdK,gene=ybdK,606265,607383,1119,reverse
gene=ybdJ,gene=ybdJ,605951,606199,249,reverse
gene=ybdF,gene=ybdF,605518,605886,369,reverse
gene=nfsB,gene=nfsB,604771,605424,654,reverse
gene=ybdG,gene=ybdG,603416,604663,1248,reverse
gene=pheP,gene=pheP,601959,603335,1377,forward
gene=cusA,gene=cusA,598714,601857,3144,forward
gene=cusB,gene=cusB,597479,598702,1224,forward
gene=cusF,gene=cusF,597131,597463,333,forward
gene=cusC,gene=cusC,595600,596973,1374,forward
gene=cusR,gene=cusR,594760,595443,684,reverse
gene=cusS,gene=cusS,593328,594770,1443,reverse
gene=nfrB,gene=nfrB,590941,593178,2238,reverse
gene=nfrA,gene=nfrA,587982,590954,2973,reverse
gene=ybcH,gene=ybcH,587091,587981,891,reverse
gene=envY,gene=envY,586147,586908,762,reverse
gene=ompT,gene=ompT,584680,585633,954,reverse
gene=appY,gene=appY,583681,584430,750,forward
gene=nohD,gene=nohD,580834,581379,546,forward
gene=ylcI,gene=ylcI,580251,580445,195,reverse
gene=ybcW,gene=ybcW,579880,580086,207,forward
gene=ybcV,gene=ybcV,579184,579594,411,reverse
gene=borD,gene=borD,578600,578893,294,reverse
gene=rzoD,gene=rzoD,578327,578509,183,forward
gene=rzpD,gene=rzpD,578107,578568,462,forward
gene=rrrD,gene=rrrD,577613,578110,498,forward
gene=essD,gene=essD,577398,577613,216,forward
gene=insH1,gene=insH1,574737,575753,1017,reverse
gene=quuD,gene=quuD,573956,574339,384,forward
gene=ylcG,gene=ylcG,573730,573870,141,forward
gene=rusA,gene=rusA,573371,573733,363,forward
gene=ybcO,gene=ybcO,573084,573374,291,forward
gene=ninE,gene=ninE,572921,573091,171,forward
gene=ybcN,gene=ybcN,572466,572921,456,forward
gene=ylcH,gene=ylcH,572368,572469,102,forward
gene=ybcM,gene=ybcM,571454,572251,798,forward
gene=ybcL,gene=ybcL,570893,571444,552,forward
gene=ybcK,gene=ybcK,568902,570428,1527,forward
gene=emrE,gene=emrE,568315,568647,333,forward
gene=insF1,gene=insF1,567138,568004,867,forward
gene=insE1,gene=insE1,566842,567141,300,forward
gene=intD,gene=intD,564815,565978,1164,reverse
gene=sfmZ,gene=sfmZ,563848,564480,633,reverse
gene=sfmF,gene=sfmF,563330,563845,516,forward
gene=sfmH,gene=sfmH,562336,563319,984,forward
gene=sfmD,gene=sfmD,559697,562300,2604,forward
gene=sfmC,gene=sfmC,558974,559666,693,forward
gene=sfmA,gene=sfmA,558212,558754,543,forward
gene=folD,gene=folD,556875,557741,867,reverse
gene=ybcJ,gene=ybcJ,556661,556873,213,reverse
gene=ybcI,gene=ybcI,556032,556553,522,reverse
gene=cysS,gene=cysS,554611,555996,1386,forward
gene=ppiB,gene=ppiB,553943,554437,495,reverse
gene=lpxH,gene=lpxH,553218,553940,723,reverse
gene=purE,gene=purE,552591,553100,510,reverse
gene=purK,gene=purK,551527,552594,1068,reverse
gene=ybcF,gene=ybcF,550439,551332,894,forward
gene=ylbF,gene=ylbF,549627,550442,816,forward
gene=ylbE,gene=ylbE,548357,549616,1260,forward
gene=fdrA,gene=fdrA,546680,548347,1668,forward
gene=allD,gene=allD,545314,546363,1050,reverse
gene=allC,gene=allC,544057,545292,1236,reverse
gene=allE,gene=allE,543261,544046,786,reverse
gene=glxK,gene=glxK,541888,543033,1146,forward
gene=ybbY,gene=ybbY,540565,541866,1302,forward
gene=allB,gene=allB,539147,540508,1362,forward
gene=ybbW,gene=ybbW,537633,539087,1455,forward
gene=glxR,gene=glxR,536586,537464,879,forward
gene=hyi,gene=hyi,535710,536486,777,forward
gene=gcl,gene=gcl,533916,535697,1782,forward
gene=allR,gene=allR,533011,533826,816,forward
gene=allA,gene=allA,532451,532933,483,forward
gene=allS,gene=allS,531295,532221,927,reverse
gene=mnmH,gene=mnmH,530132,531226,1095,reverse
gene=ybbC,gene=ybbC,527581,527949,369,forward
gene=rhsD,gene=rhsD,523261,527541,4281,forward
gene=ybbP,gene=ybbP,520416,522830,2415,forward
gene=ybbA,gene=ybbA,519733,520419,687,forward
gene=tesA,gene=tesA,519139,519765,627,reverse
gene=ybbO,gene=ybbO,518340,519149,810,reverse
gene=ybbN,gene=ybbN,517425,518279,855,reverse
gene=fetB,gene=fetB,516583,517362,780,forward
gene=fetA,gene=fetA,515919,516596,678,forward
gene=qmcA,gene=qmcA,514856,515773,918,reverse
gene=ybbJ,gene=ybbJ,514401,514859,459,reverse
gene=cueR,gene=cueR,513993,514400,408,forward
gene=ybaT,gene=ybaT,512576,513868,1293,forward
gene=glsA,gene=glsA,511641,512573,933,forward
gene=copA,gene=copA,508875,511379,2505,reverse
gene=ybaQ,gene=ybaQ,508218,508559,342,forward
gene=ybaP,gene=ybaP,507286,508080,795,reverse
gene=ybaK,gene=ybaK,506603,507082,480,reverse
gene=ushA,gene=ushA,504914,506566,1653,forward
gene=fsr,gene=fsr,503476,504696,1221,reverse
gene=ybaL,gene=ybaL,501562,503238,1677,reverse
gene=gsk,gene=gsk,500125,501429,1305,forward
gene=aes,gene=aes,499014,499973,960,reverse
gene=hemH,gene=hemH,498055,499017,963,forward
gene=adk,gene=adk,497175,497819,645,forward
gene=htpG,gene=htpG,495120,496994,1875,forward
gene=recR,gene=recR,494405,495010,606,forward
gene=ybaB,gene=ybaB,494076,494405,330,forward
gene=dnaX,gene=dnaX,492092,494023,1932,forward
gene=apt,gene=apt,491412,491963,552,forward
gene=ybaN,gene=ybaN,490882,491259,378,forward
gene=priC,gene=priC,490285,490812,528,reverse
gene=ybaM,gene=ybaM,490110,490271,162,reverse
gene=mscK,gene=mscK,486536,489898,3363,forward
gene=acrR,gene=acrR,485761,486408,648,forward
gene=acrA,gene=acrA,484426,485619,1194,reverse
gene=acrB,gene=acrB,481254,484403,3150,reverse
gene=tomB,gene=tomB,480334,480708,375,reverse
gene=hha,gene=hha,480090,480308,219,reverse
gene=maa,gene=maa,479367,479918,552,reverse
gene=ylaC,gene=ylaC,478781,479251,471,reverse
gene=ylaB,gene=ylaB,477067,478617,1551,reverse
gene=ybaA,gene=ybaA,476672,477025,354,forward
gene=ybaZ,gene=ybaZ,475982,476371,390,reverse
gene=ybaY,gene=ybaY,475379,475951,573,forward
gene=tesB,gene=tesB,474301,475161,861,reverse
gene=amtB,gene=amtB,472966,474252,1287,forward
gene=glnK,gene=glnK,472598,472936,339,forward
gene=mdlB,gene=mdlB,470636,472417,1782,forward
gene=mdlA,gene=mdlA,468871,470643,1773,forward
gene=ybaO,gene=ybaO,468383,468841,459,forward
gene=cof,gene=cof,467412,468230,819,forward
gene=ybaE,gene=ybaE,465612,467312,1701,reverse
gene=queC,gene=queC,464852,465547,696,reverse
gene=fadM,gene=fadM,464402,464800,399,forward
gene=ybaV,gene=ybaV,463937,464308,372,forward
gene=ppiD,gene=ppiD,461915,463786,1872,forward
gene=hupB,gene=hupB,461451,461723,273,forward
gene=lon,gene=lon,458888,461242,2355,forward
gene=clpX,gene=clpX,457426,458700,1275,forward
gene=clpP,gene=clpP,456677,457300,624,forward
gene=tig,gene=tig,455133,456431,1299,forward
gene=bolA,gene=bolA,454472,454789,318,forward
gene=yajG,gene=yajG,453589,454167,579,reverse
gene=ampG,gene=ampG,452070,453545,1476,reverse
gene=cyoA,gene=cyoA,450663,451610,948,reverse
gene=cyoB,gene=cyoB,448650,450641,1992,reverse
gene=cyoC,gene=cyoC,448046,448660,615,reverse
gene=cyoD,gene=cyoD,447717,448046,330,reverse
gene=cyoE,gene=cyoE,446815,447705,891,reverse
gene=yajR,gene=yajR,445302,446666,1365,reverse
gene=yajQ,gene=yajQ,444683,445174,492,forward
gene=panE,gene=panE,443604,444515,912,reverse
gene=yajL,gene=yajL,443051,443641,591,reverse
gene=thiI,gene=thiI,441549,442997,1449,forward
gene=xseB,gene=xseB,441101,441343,243,reverse
gene=ispA,gene=ispA,440202,441101,900,reverse
gene=dxs,gene=dxs,438315,440177,1863,reverse
gene=yajO,gene=yajO,437161,438135,975,reverse
gene=pgpA,gene=pgpA,436589,437107,519,forward
gene=thiL,gene=thiL,435634,436611,978,forward
gene=nusB,gene=nusB,435137,435556,420,forward
gene=ribE,gene=ribE,434647,435117,471,forward
gene=ribD,gene=ribD,433455,434558,1104,forward
gene=nrdR,gene=nrdR,433002,433451,450,forward
gene=yajI,gene=yajI,432312,432851,540,reverse
gene=tsx,gene=tsx,431129,432013,885,reverse
gene=yajD,gene=yajD,430605,430952,348,forward
gene=secF,gene=secF,429505,430476,972,forward
gene=secD,gene=secD,427647,429494,1848,forward
gene=yajC,gene=yajC,427287,427619,333,forward
gene=tgt,gene=tgt,426137,427264,1128,forward
gene=queA,gene=queA,425011,426081,1071,forward
gene=acpH,gene=acpH,424337,424918,582,reverse
gene=malZ,gene=malZ,422518,424332,1815,forward
gene=proY,gene=proY,420986,422359,1374,forward
gene=brnQ,gene=brnQ,419591,420910,1320,forward
gene=phoR,gene=phoR,417889,419184,1296,forward
gene=phoB,gene=phoB,417142,417831,690,forward
gene=sbcD,gene=sbcD,415750,416952,1203,reverse
gene=sbcC,gene=sbcC,412607,415753,3147,reverse
gene=araJ,gene=araJ,411297,412481,1185,reverse
gene=mak,gene=mak,410144,411052,909,forward
gene=rdgC,gene=rdgC,409108,410019,912,reverse
gene=yaiE,gene=yaiE,408177,408461,285,forward
gene=aroM,gene=aroM,407428,408105,678,forward
gene=yaiA,gene=yaiA,406979,407170,192,forward
gene=aroL,gene=aroL,406405,406929,525,forward
gene=yaiI,gene=yaiI,405764,406222,459,forward
gene=proC,gene=proC,404835,405644,810,reverse
gene=yaiC,gene=yaiC,403703,404818,1116,forward
gene=psiF,gene=psiF,403281,403601,321,forward
gene=phoA,gene=phoA,401747,403162,1416,forward
gene=iraP,gene=iraP,401386,401646,261,forward
gene=ddlA,gene=ddlA,399829,400923,1095,reverse
gene=yaiZ,gene=yaiZ,399593,399805,213,forward
gene=yaiY,gene=yaiY,399025,399333,309,reverse
gene=yaiW,gene=yaiW,397872,398966,1095,forward
gene=sbmA,gene=sbmA,396639,397859,1221,forward
gene=ampH,gene=ampH,395130,396287,1158,reverse
gene=yaiV,gene=yaiV,394506,395129,624,forward
gene=insE1,gene=insE1,392602,392901,300,reverse
gene=insF1,gene=insF1,391739,392605,867,reverse
gene=hemB,gene=hemB,388753,389727,975,reverse
gene=tauD,gene=tauD,387795,388646,852,forward
gene=tauC,gene=tauC,386971,387798,828,forward
gene=tauB,gene=tauB,386207,386974,768,forward
gene=tauA,gene=tauA,385232,386194,963,forward
gene=yaiS,gene=yaiS,384059,384616,558,reverse
gene=yaiP,gene=yaiP,382739,383935,1197,reverse
gene=insD1,gene=insD1,381674,382579,906,forward
gene=insC1,gene=insC1,381351,381716,366,forward
gene=yaiO,gene=yaiO,380069,380842,774,reverse
gene=frmR,gene=frmR,379606,379881,276,reverse
gene=frmA,gene=frmA,378462,379571,1110,reverse
gene=frmB,gene=frmB,377535,378368,834,reverse
gene=yaiL,gene=yaiL,376772,377311,540,forward
gene=mhpT,gene=mhpT,375459,376670,1212,forward
gene=mhpE,gene=mhpE,373868,374881,1014,forward
gene=mhpF,gene=mhpF,372921,373871,951,forward
gene=mhpD,gene=mhpD,372115,372924,810,forward
gene=mhpC,gene=mhpC,371239,372105,867,forward
gene=mhpB,gene=mhpB,370277,371221,945,forward
gene=mhpA,gene=mhpA,368611,370275,1665,forward
gene=mhpR,gene=mhpR,367587,368420,834,reverse
gene=lacI,gene=lacI,366428,367510,1083,reverse
gene=lacZ,gene=lacZ,363231,366305,3075,reverse
gene=lacY,gene=lacY,361926,363179,1254,reverse
gene=lacA,gene=lacA,361249,361860,612,reverse
gene=cynX,gene=cynX,359992,361146,1155,forward
gene=cynS,gene=cynS,359489,359959,471,forward
gene=cynT,gene=cynT,358799,359458,660,forward
gene=cynR,gene=cynR,357791,358690,900,reverse
gene=codA,gene=codA,356171,357454,1284,forward
gene=codB,gene=codB,354922,356181,1260,forward
gene=prpE,gene=prpE,352706,354592,1887,forward
gene=prpD,gene=prpD,351215,352666,1452,forward
gene=prpC,gene=prpC,350012,351181,1170,forward
gene=prpB,gene=prpB,348682,349572,891,forward
gene=prpR,gene=prpR,346857,348443,1587,reverse
gene=yahO,gene=yahO,346484,346759,276,forward
gene=yahN,gene=yahN,345666,346337,672,reverse
gene=yahM,gene=yahM,345404,345649,246,forward
gene=yahL,gene=yahL,344176,344991,816,forward
gene=yahK,gene=yahK,342884,343933,1050,forward
gene=yahJ,gene=yahJ,341125,342507,1383,forward
gene=yahI,gene=yahI,340165,341115,951,forward
gene=yahG,gene=yahG,338325,339743,1419,forward
gene=yahF,gene=yahF,336778,338325,1548,forward
gene=yahE,gene=yahE,335925,336788,864,forward
gene=yahD,gene=yahD,335280,335885,606,forward
gene=yahC,gene=yahC,334525,335022,498,reverse
gene=yahB,gene=yahB,333501,334433,933,reverse
gene=yahA,gene=yahA,332371,333459,1089,forward
gene=betT,gene=betT,329463,331496,2034,forward
gene=betI,gene=betI,328747,329334,588,reverse
gene=betB,gene=betB,327261,328733,1473,reverse
gene=betA,gene=betA,325577,327247,1671,reverse
gene=ykgH,gene=ykgH,324696,325364,669,reverse
gene=ykgG,gene=ykgG,323758,324453,696,forward
gene=ykgF,gene=ykgF,322338,323765,1428,forward
gene=ykgE,gene=ykgE,321608,322327,720,forward
gene=rclR,gene=rclR,320227,321081,855,forward
gene=rclA,gene=rclA,318676,320001,1326,reverse
gene=rclB,gene=rclB,318331,318567,237,reverse
gene=rclC,gene=rclC,317726,318319,594,reverse
gene=insF1,gene=insF1,315587,316453,867,forward
gene=insE1,gene=insE1,315291,315590,300,forward
gene=ykgR,gene=ykgR,313141,313242,102,reverse
gene=ykgM,gene=ykgM,312514,312777,264,reverse
gene=ykgO,gene=ykgO,312374,312514,141,reverse
gene=ykgL,gene=ykgL,312112,312339,228,forward
gene=ecpR,gene=ecpR,310746,311336,591,reverse
gene=ecpA,gene=ecpA,310084,310671,588,reverse
gene=ecpB,gene=ecpB,309358,310026,669,reverse
gene=ecpC,gene=ecpC,306807,309332,2526,reverse
gene=ecpD,gene=ecpD,305174,306817,1644,reverse
gene=ecpE,gene=ecpE,304495,305205,711,reverse
gene=ykgJ,gene=ykgJ,303853,304182,330,reverse
gene=yagU,gene=yagU,302991,303605,615,forward
gene=paoA,gene=paoA,301884,302573,690,reverse
gene=paoB,gene=paoB,300931,301887,957,reverse
gene=paoC,gene=paoC,298736,300934,2199,reverse
gene=paoD,gene=paoD,297770,298726,957,reverse
gene=intF,gene=intF,295696,297096,1401,reverse
gene=yagN,gene=yagN,295139,295579,441,reverse
gene=yagM,gene=yagM,293945,294799,855,reverse
gene=yagL,gene=yagL,293220,293918,699,reverse
gene=yagK,gene=yagK,292322,292948,627,reverse
gene=insA,gene=insA,291071,291346,276,reverse
gene=insB1,gene=insB1,290649,291152,504,reverse
gene=argF,gene=argF,289301,290305,1005,reverse
gene=yagI,gene=yagI,288404,289162,759,reverse
gene=yagH,gene=yagH,286789,288399,1611,forward
gene=yagG,gene=yagG,285395,286777,1383,forward
gene=yagF,gene=yagF,283201,285168,1968,forward
gene=yagE,gene=yagE,282278,283186,909,forward
gene=yagA,gene=yagA,280829,281983,1155,reverse
gene=insA,gene=insA,279600,279875,276,reverse
gene=insB1,gene=insB1,279178,279681,504,reverse
gene=afuC,gene=afuC,277756,278802,1047,reverse
gene=mmuM,gene=mmuM,276715,277647,933,forward
gene=mmuP,gene=mmuP,275325,276728,1404,forward
gene=insH1,gene=insH1,274101,275117,1017,reverse
gene=insI1,gene=insI1,270603,271754,1152,forward
gene=perR,gene=perR,269289,270182,894,reverse
gene=ykfA,gene=ykfA,268097,268960,864,reverse
gene=yafZ,gene=yafZ,267184,268005,822,reverse
gene=yafY,gene=yafY,266110,266553,444,reverse
gene=ykfB,gene=ykfB,265620,266087,468,reverse
gene=ykfF,gene=ykfF,265304,265543,240,reverse
gene=yafX,gene=yafX,264748,265206,459,reverse
gene=ykfG,gene=ykfG,264256,264732,477,reverse
gene=ykfH,gene=ykfH,264026,264247,222,reverse
gene=yafW,gene=yafW,263690,264007,318,reverse
gene=ykfI,gene=ykfI,263328,263669,342,reverse
gene=proA,gene=proA,261503,262756,1254,forward
gene=proB,gene=proB,260388,261491,1104,forward
gene=phoE,gene=phoE,259045,260100,1056,reverse
gene=frsA,gene=frsA,256527,257771,1245,forward
gene=gpt,gene=gpt,255977,256435,459,forward
gene=pepD,gene=pepD,254259,255716,1458,reverse
gene=yafP,gene=yafP,252709,253161,453,forward
gene=yafO,gene=yafO,252301,252699,399,forward
gene=yafN,gene=yafN,252005,252298,294,forward
gene=dinB,gene=dinB,250898,251953,1056,forward
gene=rayT,gene=rayT,247637,248134,498,forward
gene=yafL,gene=yafL,246712,247461,750,forward
gene=dinJ,gene=dinJ,246242,246502,261,reverse
gene=yafQ,gene=yafQ,245961,246239,279,reverse
gene=yafK,gene=yafK,245065,245805,741,reverse
gene=yafJ,gene=yafJ,244327,245094,768,forward
gene=gmhA,gene=gmhA,243543,244121,579,forward
gene=fadE,gene=fadE,240859,243303,2445,reverse
gene=ivy,gene=ivy,240343,240816,474,forward
gene=yafV,gene=yafV,239419,240189,771,reverse
gene=ykfM,gene=ykfM,238257,238736,480,reverse
gene=yafT,gene=yafT,237335,238120,786,forward
gene=dnaQ,gene=dnaQ,236067,236798,732,forward
gene=rnhA,gene=rnhA,235535,236002,468,reverse
gene=yafS,gene=yafS,234816,235538,723,forward
gene=gloB,gene=gloB,234027,234782,756,reverse
gene=mltD,gene=mltD,232597,233955,1359,reverse
gene=yafE,gene=yafE,231926,232549,624,forward
gene=yafD,gene=yafD,231122,231922,801,forward
gene=yafC,gene=yafC,229967,230881,915,reverse
gene=dkgB,gene=dkgB,229167,229970,804,forward
gene=gmhB,gene=gmhB,222833,223408,576,forward
gene=metN,gene=metN,221614,222645,1032,reverse
gene=metI,gene=metI,220968,221621,654,reverse
gene=metQ,gene=metQ,220113,220928,816,reverse
gene=rcsF,gene=rcsF,219591,219995,405,reverse
gene=tsaA,gene=tsaA,218887,219594,708,reverse
gene=proS,gene=proS,217057,218775,1719,reverse
gene=yaeF,gene=yaeF,216179,217003,825,reverse
gene=nlpE,gene=nlpE,215269,215979,711,forward
gene=arfB,gene=arfB,214833,215255,423,forward
gene=yaeQ,gene=yaeQ,214291,214836,546,forward
gene=yaeP,gene=yaeP,213925,214125,201,reverse
gene=rof,gene=rof,213678,213932,255,reverse
gene=tilS,gene=tilS,212331,213629,1299,forward
gene=yaeR,gene=yaeR,211877,212266,390,forward
gene=ldcC,gene=ldcC,209679,211820,2142,forward
gene=accA,gene=accA,208621,209580,960,forward
gene=dnaE,gene=dnaE,205126,208608,3483,forward
gene=rnhB,gene=rnhB,204493,205089,597,forward
gene=lpxB,gene=lpxB,203348,204496,1149,forward
gene=lpxA,gene=lpxA,202560,203348,789,forward
gene=fabZ,gene=fabZ,202101,202556,456,forward
gene=lpxD,gene=lpxD,200971,201996,1026,forward
gene=skp,gene=skp,200482,200967,486,forward
gene=bamA,gene=bamA,197928,200360,2433,forward
gene=rseP,gene=rseP,196546,197898,1353,forward
gene=cdsA,gene=cdsA,195677,196534,858,forward
gene=ispU,gene=ispU,194903,195664,762,forward
gene=dxr,gene=dxr,193521,194717,1197,forward
gene=frr,gene=frr,192872,193429,558,forward
gene=pyrH,gene=pyrH,191855,192580,726,forward
gene=tsf,gene=tsf,190857,191708,852,forward
gene=rpsB,gene=rpsB,189874,190599,726,forward
gene=map,gene=map,188712,189506,795,reverse
gene=glnD,gene=glnD,185978,188650,2673,reverse
gene=dapD,gene=dapD,185123,185947,825,reverse
gene=yaeI,gene=yaeI,184257,185069,813,reverse
gene=yaeH,gene=yaeH,183709,184095,387,reverse
gene=cdaR,gene=cdaR,182463,183620,1158,forward
gene=degP,gene=degP,180884,182308,1425,forward
gene=dgt,gene=dgt,179237,180754,1518,forward
gene=mtn,gene=mtn,178455,179153,699,reverse
gene=btuF,gene=btuF,177662,178462,801,reverse
gene=yadS,gene=yadS,177001,177624,624,reverse
gene=erpA,gene=erpA,176610,176954,345,forward
gene=clcA,gene=clcA,175107,176528,1422,forward
gene=hemL,gene=hemL,173602,174882,1281,reverse
gene=fhuB,gene=fhuB,171462,173444,1983,forward
gene=fhuD,gene=fhuD,170575,171465,891,forward
gene=fhuC,gene=fhuC,169778,170575,798,forward
gene=fhuA,gene=fhuA,167484,169727,2244,forward
gene=mrcB,gene=mrcB,164730,167264,2535,forward
gene=hrpB,gene=hrpB,162105,164534,2430,forward
gene=ligT,gene=ligT,161501,162031,531,reverse
gene=sfsA,gene=sfsA,160782,161486,705,reverse
